tweet,label
fire meth barbie trumpsworsethannixon resignorbeimpeached billiondollarloser fakepresident trumpcrimefamily impeachtrump trumpmustresign stablegenius bebest putinsgop cadetbonespurs trumpsaninternationaldisgrace trumpisatraitor,0
,0
,0
,0
protect save thats duty savethedoctors doctorsfightback doctorsprotest doctorsstrike,0
,0
,0
,0
silence abuse female colleagues face daily basis deafening doctorsfightback doctorsagainstassualt doctorstrike doctorsprotest health india womeninmedicine women womenrights health,0
,0
,0
,0
rapist,0
,0
,0
,0
wait fucktrump johnmccaindayjune14th,0
,0
,0
,0
satisfy verdict want rapist,0
,0
,0
,0
india withdraw cwc19 protest balidanbadge honour playing world cup dhonikeeptheglove dhonikesaathdesh dhonikeepstheglove dhonivsicc dhoni,0
,0
,0
,0
case wondering goptreason stronghold people afraid trumpisatraitor sociopath behavior afraid data harvested russia republicanaffiliated targets digging hillary reading,0
,0
,0
,0
better focus improving umpiring standards dhoni gloves dhonikeepstheglove,0
,0
,0
,0
add flagrapist resume traitor pedophile racist rapist serial sexual predator women via metoo,1
,1
,1
,1
bbc news ask wheres boris cleverly hes busy gaining support members parliament people vote ie public opinion irrelevant would bother trying convince us hes right leadership c4debates borisjohnsonshouldnotbepm,0
,0
,0
,0
hes liar mcgahn needs testify hes destroyed goes prison saying trumpisatraitor traitortrump,0
,0
,0
,0
today contest superarmy vs terroristnationpakistan war 125billionprayer vs raingod walkover washout india6 vs terroristan0,0
,0
,0
,0
dear bengal nrsmedicalcollege savethedoctors doctorsprotest doctorsfightback doctorstrike,0
,0
,0
,0
candle march doctors bhu support cause nrsmcsir subderlal opd elective ot also obesreved strike today national protest daydoctorsfightback savethedoctors,0
,0
,0
,0
want wish great man wonderful dayhappyjohnmccainday also happyflagday id like take time also say fucktrump,0
,0
,0
,0
princeofwhales moby dick wearing crown donthecon dickhead,0
,0
,0
,0
wrong try fec fbi muellerreport trumpisatraitor,0
,0
,0
,0
uh huh could possibly speaking lockheed evident prior prince whales gaffe epitome spelling challengedof course believe till materializes liarinchief trumpisatraitor trumpsaninternationaldisgrace,0
,0
,0
,0
despise tesstalley murderer,0
,0
,0
,0
doctorstrike doctorsfightback vs aparna sen kaushik sen intellectuals gangs westbengal explained way,0
,0
,0
,0
according weatherman high chance rain india vs pakistan june 16 ongoing cricket world cup u done icc shameonicc indvpak rainstopsmatch engvwi fathersday19 maukamauka sevenzero,0
,0
,0
,0
happened bengal another wistful example intolerance besidescases wrong treatment doctors cases false allegationsbcz 3 cases cant ignore 97this kind violence junior doctors unacceptable complete doctorsfightback,0
,0
,0
,0
trumpanzees love like fucktrump despotus,0
,0
,0
,0
3 yrs old girl raped body burnt twinkle sharma rapist cutthepenisoff pennepenis,0
,0
,0
,0
name calling works dotarddonald liartrump derangeddonald bullytrump desperatedonald idiottrump youve got tell truth doesnt isnt nervous called projection donny okay youre right nervous fucktrump,0
,0
,0
,0
would appear entire iso take russia turned back america trumpisatraitor russia goplovesrussia,0
,0
,0
,0
jim jordon still thinks hes cocky college athlete douchebag,0
,0
,0
,0
fucking stupid fucktrump,1
,1
,1
,1
trump traitor period trumpisatraitor,1
,1
,1
,1
dear time become attention seeker balidan badge crucial tournament designation indian army much time forget politics dhonikeepstheglove icc bcci assist game,0
,0
,0
,0
comparisons indian english grounds considering grounds use covers entire ground hello chinnaswamy stadium bengaluru first cricket stadium world use subair system respect shameonicc indvnz cwc19,0
,0
,0
,0
resignnow little donnydondon tre45on fucktrump resistfascism billiondollarloser impeachtrumpnow 25thamendmentnow,0
,0
,0
,0
sums first round nasty party leadership vote borisjohnsonshouldnotbepm,0
,0
,0
,0
darkest worldcup fresh competition shameonicc,0
,0
,0
,0
amen fucktrump,0
,0
,0
,0
understanding doctors strike bengal political doctorsfightback doctorsunderoppression juniordoctors doctorsprotest bengaldoctorsstrike bengalburning mamatalosingcontrol mamatabanarjee mamtafrustrated bjp medical,0
,0
,0
,0
sickening fucktrump,0
,0
,0
,0
fucktrump look wants give 1k month,0
,0
,0
,0
indian stand please dont remove baj balidaan dear support dhoni keeps glove matches world cup dhonikeepstheglove,0
,0
,0
,0
californialaw says isnt murderer prosecutors disagreed nine years jail awaiting trial neko wilson released california changed murder laws last fall,0
,0
,0
,0
300 doctors resigned indians put status paris cathedral fired dont even know history cant put status supporting doctors bcs feel high put story paris amp feel low put story supporting drs doctorsfightback savethedoctors,0
,0
,0
,0
updated points table iccworldcup2019 indvpak pointstable shameonicc,0
,0
,0
,0
nope nope nope chance trumpsworsethannixon trumpisatraitor wherearethechildren,0
,0
,0
,0
boris johnson isnt even prime minister yet already miss theresa may bojo borisjohnsonshouldnotbepm,0
,0
,0
,0
indian commentator soiling whether nails necessary moveon dickhead ausvind cwc19,0
,0
,0
,0
rangzen people stop fake activist troll ruining freetibet movement tibetans humanrights boycottchina dharamsala march10 tibetan dalailama bhorangzen,0
,0
,0
,0
keep retweeting hope usa citizens note trump biggest traitor worstpresidentinhistory fakepresident trumpputinsbottomboy corruptiongobewildinthewh idiottrump trumpistryingtodestroythenation impeachtrump impeachtrump impeachtrump,0
,0
,0
,0
suggest walk world cup understands fair every teams dhonikeepstheglove,0
,0
,0
,0
transparency fucktrump,0
,0
,0
,0
derby fan bouncing frank tattoo removed yetdickhead,0
,0
,0
,0
dhonikeepstheglove teamindia supporters indvaus ausvind match cwc19 bit cant,0
,0
,0
,0
support dhonikeepstheglove dhonikeeptheglove dhonikesaathdesh dhoniatcwc19 dhonivsicc,0
,0
,0
,0
shameonicc icc earning billions event management level performance zero even small company manager handle events efficiently icc,1
,1
,1
,1
know dickhead alias steve bray making fortune crowd funding,1
,1
,1
,1
traitor trumpisatraitor,1
,1
,1
,1
pete hogsbreath dotard donald trumps club adulterous daddies adultery trumpcrimefamily trumpisafraud trumpsaninternationaldisgrace trumpisatraitor,1
,1
,1
,1
rapecases increasing rapidly especially haryana women arent safe even daytime plead take strong immediate actions rapist deathpenalty wewantjustice savewomen fightagainstrape,0
,0
,0
,0
poor infrastructure hospitals wb responsible death many critical patients states failure attacks junior drs fair point didnt register doctorsfightback,0
,0
,0
,0
many people johnson promised already theres going problems win turn prize borisjohnsonshouldnotbepm,0
,0
,0
,0
alabama isnt rapist prison,0
,0
,0
,0
milton bath duplex bucket mug amp stool 25 l rs933 doctorsfightback savebengal amazon flipkart deals dealoftheday amazingdeals offers discount jaishreeram modiforall,0
,0
,0
,0
yes shameonicc looks like kick president job,0
,0
,0
,0
dhonikeepthegloves dhonikeepstheglove dhonikesaathdesh dhonivsicc,0
,0
,0
,0
trump piece well serving proudly playing captain bone spurrs studio 54 ny spending daddys money prowling women like ivanka melania purple heart took veteran stated easy way get fucktrump,1
,1
,1
,1
shameonicc pic 1 icc dhonis gloves pic2 icc wc planning shameonicc icc iccworldcup2019,0
,0
,0
,0
presidency trump crime spree trumpisatraitor,1
,1
,1
,1
real wfaults described perfectly hignfy ianhislop borisjohnsonshouldnotbepm,0
,0
,0
,0
really surprising dhonikeeptheglove dhonikeepstheglove operationbluestar indianarmy sikhnation sikh neverforget sikhgenocide1984 sikhgenocide84 sikhgenocide,0
,0
,0
,0
dont mention doctor khatre main doctorsfightback doctorsagainstassualt westbengal,0
,0
,0
,0
look indore cwc19 shameonicc,0
,0
,0
,0
doctorsfightback doctorsprotest india kindly dont befool doctors writing letters cms futile eyewash exercise immediately pass ordinance protect medical staff ima must go indefinite strike entire country till ordinance passed westbengal,0
,0
,0
,0
picture tells everything takes care ground takes care ground remember head cricketing nations shameonicc,0
,0
,0
,0
stand always made us proud dhonikeepstheglove,0
,0
,0
,0
get bill hang rapisthatemongers murderers may almighty bless,0
,0
,0
,0
shameonicc u plan schedule july 14 2019 finals worldcup2019 n wimbledon kindly abandoned n reschedule wc2019,0
,0
,0
,0
porki country produce rectums surgical strike 1 surgical strike 20 balakotairstrike f16 shamelessly returned capture pilot 24 hrs announced jihadi pm imranhataomulkbachao ventilator bailout package imf way go,1
,1
,1
,1
dharna collectorate palakkad ima protests attack doctors doctorsfightback,0
,0
,0
,0
happen tattoos half men would undergoing removal process dhonikeepstheglove,0
,0
,0
,0
fuck really want idiot charge country cant even function mayor inepttoryparty generalelectionow torysout borisjohnsonshouldnotbepm,1
,1
,1
,1
qfx boom portable bluetooth speaker fm radio rs1405 mrp3199 doctorsfightback savebengal amazon flipkart deals dealoftheday amazingdeals offers discount jaishreeram modiforall,0
,0
,0
,0
respect doctorsit shows unity among doctors communitydoctorsfightback doctorsprotest doctorsunderoppression istandwithnrs,0
,0
,0
,0
indiawithdhoni dhonikeepstheglove,0
,0
,0
,0
settle priorities dhonikeepstheglove icc cwc19 worldcup2019 indvaus balidanbadge,0
,0
,0
,0
getting bigger dr plaban mukherjee first cardiologist carry successful heart transplant govt medical hospital india amp east india resigns savethedoctors doctorsfightback istandwithnrs,0
,0
,0
,0
tell voted repeal sanctions oleg deripaska rusal cant wait vote traitortrump trumprussia readthemuellerreport trumpisatraitor trumpcriminalinvestigations trumpconcentrationcamps,1
,1
,1
,1
shameonicc rain england matches,0
,0
,0
,0
keepthegloves dhonikeeptheglove dhonikeepstheglove balidanbadge dhoni always right left centre shameonicc cwc19,0
,0
,0
,0
great britains next prime minister folks lets tell world think jft96 liverpool borisjohnsonshouldnotbepm borisbehindbars toryleadeshipcontest,0
,0
,0
,0
trends dellmosttrustedbrand worldblooddonorday scosummit2019 engvwi savebengal mumbaisaga fridayfeeling meninmaroon fridaymotivation shameonicc,0
,0
,0
,0
say great benefit known pathological liar president tries start war one believes trumpisatraitor,1
,1
,1
,1
mum matt hancock supporting boris johnson im angry im disappointed borisjohnson borisjohnsonshouldnotbepm toryleadeshipcontest conservatives,0
,0
,0
,0
time yet us wake realize time since november 2016 actually nightmare hillary actually elected fucktrump impeachment,0
,0
,0
,0
donald trump meet prince whales aquaman would never resist resisttrump fucktrump,0
,0
,0
,0
us military briefing major cyber warfare operations russia amp hostile foreign powers dont trust betray operations enemy nations hes already done trumpisatraitor impeachmentinquirynow,0
,0
,0
,0
imafraud incident karnataka rss vhpbd amp modi blamed leftist liberals till,0
,0
,0
,0
aiims delhi doctor continues protest bengal violence wearing helmet viral photo savebengal savethedoctors hindusamrajyadiwas doctorsfightback,0
,0
,0
,0
mandatory new course karate kungfu introduced mbbs course new session self defence protect doctorsima doctorsfightback,0
,0
,0
,0
innocent people especially drastically higher power bracket pay lets face bryansinger fucking rapist hollywood enabled prey young men decades rapeculture hope karma comes enablers,1
,1
,1
,1
shameonicc everything acceptable except 16th june agar us din barish huyi,0
,0
,0
,0
dont think celtics nba beat writers understand fans dont want kyrie back didnt want trade world one year rental davis going la giving major haul sign relief celtics fans dickhead,1
,1
,1
,1
stand ms dhoni balidan symbol nothing cricket game dhonikeepstheglove,0
,0
,0
,0
way things going line fck government fck boris relevant ever borisjohnsonshouldnotbepm,1
,1
,1
,1
even kool aid man dont like walls fucktrump,0
,0
,0
,0
bull boldface turn douchebag,0
,0
,0
,0
id say wow got 6am used allotment wows already today 8am back bed guess hopefully stretch tomorrow creepy douchebag hugthismotherfucker,0
,0
,0
,0
mile long list reasons boris johnson fit pubic office anyone else done one two things theyd ear seems teflon coated wonder people borisjohnsonshouldnotbepm,0
,0
,0
,0
keep voting india indiancricketteam iccworldcup2019 icccricketworldcup2019 iccwc2019 iccworldcup icc2019 cwc19 cwc2019 trending trendingnow trendingtopics trendingnews dhonikeepstheglove dhonikesaathdesh dhonikeepthegloves dhoni ekaurbaar maukamauka bharat,0
,0
,0
,0
happy birthday auschwitz 1940 seven hundred twentyeight polish political prisoners tarnw become first inmates auschwitz concentration camp fucktrump,0
,0
,0
,0
mikey promises solve mystery already hands full fullfledged murderer still loose mustread fiction thriller mystery children available amazon gt,0
,0
,0
,0
trump teases additional deal mexican foreign secretary suggests doesnt exist resist resisttrump fucktrump,0
,0
,0
,0
stand medical brothers sisters doctorsfightback biplobdirghojibihok,0
,0
,0
,0
win cwc19 indvpak pakvind teamindia wehavewewill viratkohli sarfarazahmed shameonicc,0
,0
,0
,0
shame antimuslim islamophobe attacking behave like istandwithsadiqkhan weallstandtogether,1
,1
,1
,1
one feels like longer question trumpisatraitor rather republicans still americans,1
,1
,1
,1
phwaarr factor ie making noise mouth saying anything borisjohnsonshouldnotbepm,0
,0
,0
,0
would irresponsible tory mps opt borisjohnsonshouldnotbepm perhaps irresponsible holding 50 threshold referendum countrys partys sake please go,0
,0
,0
,0
wont get much closer till sacrifice poems poem writing nighttime words word love life muse panicstation cw thoughts ihb pshum ohyea fucktrump lmg isle palms south carolina,0
